Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
1078,0,-0.583848,0.593744,-0.254188,-1824.066895,-696.812195,457.291809
1079,0,-0.582749,0.607946,-0.248463,-1820.930908,-696.686523,456.402435
1080,0,-0.601023,0.621435,-0.249481,-1817.309814,-696.835876,455.345612
1081,0,-0.657237,0.634824,-0.265176,-1813.832886,-696.548096,454.288055
1082,0,-0.522571,0.657153,-0.209293,-1809.628052,-696.75885,452.765564
1083,0,-0.586269,0.672612,-0.227374,-1805.697144,-696.538513,451.253906
1084,0,-0.52213,0.694022,-0.199565,-1801.287354,-696.487488,449.497955
1085,0,-0.548516,0.713069,-0.203849,-1796.934814,-696.213318,447.644043
1086,0,-0.410594,0.739703,-0.150191,-1792.341187,-696.052856,445.651794
1087,0,-0.367212,0.764155,-0.136966,-1788.384888,-695.748657,444.17688
1088,0,-0.232492,0.785845,-0.090315,-1783.119629,-695.834045,441.483185
1089,0,-0.125045,0.809154,-0.055917,-1777.741089,-695.707336,438.951965
1090,0,-0.184601,0.83327,-0.071354,-1772.626221,-695.418091,436.783997
1091,0,-0.191588,0.854273,-0.071361,-1767.335449,-695.314636,434.555573
1092,0,-0.136412,0.873253,-0.055636,-1762.511963,-694.927368,433.315643
1093,0,-0.244926,0.890658,-0.081382,-1758.195435,-694.363037,433.879974
1094,0,-0.335119,0.90538,-0.100706,-1754.038574,-694.146484,435.280487
1095,0,-0.406308,0.918854,-0.114526,-1750.04541,-693.988647,436.965027
1096,0,-0.351552,0.937238,-0.099617,-1746.423584,-693.691895,438.102142
1097,0,-0.354077,0.954002,-0.098648,-1742.685913,-693.569397,438.628784
1098,0,-0.4744,0.96592,-0.120204,-1739.053101,-693.652893,438.893951
1099,0,-0.654767,0.969699,-0.155897,-1735.929932,-693.015503,439.070007
1100,0,-0.720612,0.979664,-0.163409,-1732.495972,-692.920105,439.195862
1101,0,-0.822671,0.985679,-0.176998,-1729.122559,-692.954712,439.376434
1102,0,-0.85713,0.99717,-0.178353,-1725.746582,-693.046265,439.818268
1103,0,-0.977144,0.996682,-0.194226,-1722.558594,-693.197937,440.35968
1104,0,-0.97058,1.011876,-0.186505,-1719.327515,-693.374695,440.477234
1105,0,-1.080709,1.009346,-0.195986,-1716.197388,-693.535889,440.586395
1106,0,-0.949165,1.041661,-0.170307,-1713.058105,-693.720947,440.566071
1107,0,-0.951174,1.05447,-0.163908,-1710.003174,-693.90625,440.619904
1108,0,-0.753878,1.092294,-0.12906,-1706.453003,-694.636353,440.712738
1109,0,-0.630376,1.116677,-0.109197,-1703.529053,-694.891724,440.98703
1110,0,-0.723387,1.121484,-0.114301,-1700.289307,-695.483521,441.154602
1111,0,-0.671234,1.139655,-0.102708,-1697.424683,-695.741211,441.245239
1112,0,-0.714983,1.148327,-0.100984,-1694.307251,-696.146057,441.098816
1113,0,-0.648627,1.168442,-0.088692,-1691.292603,-696.626587,441.000946
1114,0,-0.30477,1.2022,-0.05411,-1687.738647,-697.453064,440.558044
1115,0,-0.407004,1.214367,-0.059924,-1684.77124,-697.650635,440.766724
1116,0,-0.370435,1.230312,-0.053225,-1681.500122,-698.138855,440.661224
1117,0,-0.025004,-1.839323,-0.719628,-1680.481323,-697.685425,441.435791
1118,0,-0.031918,-1.833374,-0.658025,-1676.859375,-698.082581,440.971558
1119,0,-0.041205,-1.832977,-0.549219,-1673.042847,-698.525757,440.344147
1120,0,-0.046483,-1.8233,-0.495285,-1669.507324,-698.990356,439.782837
1121,0,-0.051842,-1.814617,-0.426935,-1665.620728,-699.432373,439.259583
1122,0,-0.056258,-1.802166,-0.373977,-1661.75415,-699.858398,438.604614
1123,0,-0.057769,-1.783041,-0.387255,-1657.685425,-700.189697,437.857605
1124,0,-0.061263,-1.768761,-0.335423,-1653.477173,-700.643311,436.911011
1125,0,-0.063431,-1.750332,-0.319311,-1649.090576,-700.964478,435.773773
1126,0,-0.065784,-1.733592,-0.271004,-1644.68396,-701.231567,434.592865
1127,0,-0.066493,-1.715788,-0.210973,-1640.089233,-701.401001,433.340759
1128,0,-0.067253,-1.695752,-0.165606,-1635.169312,-701.708191,431.801849
1129,0,-0.071506,-1.670944,-0.215915,-1629.998291,-702.08844,429.967896
1130,0,-0.068346,-1.650785,-0.12938,-1625.129883,-702.173523,428.310211
1131,0,-0.066404,-1.626703,-0.084711,-1619.890869,-702.237,426.211578
1132,0,-1.096529,-4.59663,0.141262,-1615.166382,-702.155151,424.440857
1133,0,-0.919532,-4.623425,0.138144,-1609.230957,-702.320618,422.755096
1134,0,-0.745678,-4.641747,0.131527,-1603.679199,-702.397705,421.627869
1135,0,-0.574801,-4.649641,0.122667,-1598.38269,-702.545715,421.018829
1136,0,-0.415143,-4.647612,0.112082,-1593.738037,-702.641479,420.913208
1137,0,-0.244911,-4.642418,0.097753,-1589.540894,-702.736023,422.144348
1138,0,-0.075705,-4.630159,0.072865,-1585.598755,-702.789062,424.020142
1139,0,0.088052,-4.610747,0.044482,-1581.759399,-702.862183,425.715179
1140,0,0.353643,-4.577885,-0.000311,-1577.418457,-703.054932,426.747955
1141,0,-0.013196,-4.572717,0.058467,-1572.025879,-703.773621,427.0961
1142,0,0.138147,-4.553382,0.031849,-1568.541504,-704.150635,427.391144
1143,0,0.294942,-4.527289,-0.004071,-1565.254761,-704.286316,427.838989
1144,0,2.622211,-3.334716,-0.465074,-1562.941162,-704.144165,428.464539
1145,0,2.602358,-3.334367,-0.482266,-1559.889404,-704.419922,429.122803
1146,0,2.495347,-3.428812,-0.482031,-1556.691895,-704.794434,429.715515
1147,0,2.380947,-3.522875,-0.478166,-1553.561157,-705.179993,430.319489
1148,0,2.264886,-3.609909,-0.474543,-1550.581299,-705.549744,430.823395
1149,0,2.202902,-3.643884,-0.480838,-1547.57019,-706.13324,431.10553
1150,0,2.200953,-3.629639,-0.500514,-1544.80896,-706.703308,431.216553
1151,0,2.393498,-3.43059,-0.566834,-1542.027344,-707.171753,431.47644
1152,0,2.347621,-3.459093,-0.572477,-1539.379028,-707.584656,431.989838
1153,0,0.002771,-1.265984,0.193419,-1537.068848,-707.676575,432.480621
1154,0,0.031373,-1.250254,0.285202,-1534.806641,-708.387939,432.990784
1155,0,0.012874,-1.242414,0.199218,-1531.467041,-708.812439,432.796143
1156,0,-0.015978,-1.234073,0.081856,-1529.320557,-709.45282,433.198395
1157,0,0.007465,-1.22115,0.15334,-1526.86853,-709.760254,433.616272
1158,0,0.023955,-1.207864,0.19833,-1524.103394,-710.203979,433.753143
1159,0,-0.534992,1.907205,0.171823,-1522.202393,-710.416199,434.096954
1160,0,-0.643,1.900804,0.210675,-1519.572266,-710.867676,434.057617
1161,0,-0.753664,1.890587,0.252854,-1516.599976,-711.239502,433.914764
1162,0,-0.870053,1.873406,0.298014,-1513.748779,-711.578735,433.863647
1163,0,-0.978048,1.854388,0.341164,-1510.362305,-712.035095,433.459167
1164,0,-1.083852,1.83142,0.383658,-1507.505615,-712.16864,433.326904
1165,0,-1.197809,1.801282,0.431189,-1504.393799,-712.475281,432.953674
1166,0,-1.311482,1.765527,0.479618,-1501.189575,-712.602905,432.58371
1167,0,-1.27131,1.790046,0.471407,-1498.196899,-712.751038,431.834595
1168,0,-1.326344,1.778264,0.50208,-1494.799316,-712.846985,431.271667
1169,0,-1.381734,1.765462,0.534237,-1491.159546,-712.937805,430.536835
1170,0,-1.433844,1.752291,0.56652,-1487.53833,-713.055603,429.85968
1171,0,-1.52471,1.716729,0.61542,-1483.818359,-713.069336,429.06424
1172,0,-1.472723,1.75838,0.61116,-1479.874146,-713.145874,428.166138
1173,0,-1.48562,1.765051,0.631554,-1475.880981,-713.157104,426.98764
1174,0,-1.527952,1.758398,0.66203,-1471.363159,-713.238403,425.702484
1175,0,-1.450881,1.815796,0.648573,-1467.049561,-713.337402,424.358612
1176,0,-1.383094,1.868161,0.637928,-1462.482056,-713.344177,422.931793
1177,0,-1.358873,1.897645,0.645249,-1457.724121,-713.465698,421.31369
1178,0,-1.325125,1.932744,0.64936,-1452.857666,-713.611572,419.559143
1179,0,-1.37693,1.922845,0.694169,-1447.662476,-713.78949,417.499542
1180,0,-1.340221,1.961344,0.698704,-1442.351074,-713.977356,415.33139
1181,0,-1.343913,1.975606,0.722487,-1436.923096,-714.11554,413.30188
1182,0,-1.274788,2.027213,0.70418,-1431.334961,-714.382141,411.852478
1183,0,-1.323048,2.014349,0.746976,-1425.815796,-714.61261,411.22998
1184,0,-1.291925,2.045379,0.750189,-1420.688965,-714.832031,411.48996
1185,0,-1.241392,2.089545,0.740803,-1415.938843,-715.218689,412.63797
1186,0,-1.189216,2.131777,0.730686,-1411.377075,-715.458252,414.516541
1187,0,-1.136618,2.173172,0.717134,-1407.125366,-715.705933,416.474152
1188,0,-1.083611,2.213907,0.701873,-1402.926025,-715.97052,418.216309
1189,0,0.790308,2.357795,-0.452117,-1396.171753,-716.799011,418.854126
1190,0,0.732963,2.394112,-0.423422,-1392.204224,-717.024231,419.834167
1191,0,0.643274,2.438597,-0.370815,-1388.314331,-717.179199,420.357971
1192,0,0.713433,2.433239,-0.42486,-1384.315918,-717.391541,420.748108
1193,0,0.654687,2.46715,-0.392253,-1380.637451,-717.588318,421.292023
1194,0,0.530568,2.515694,-0.312312,-1376.899292,-717.591125,421.835846
1195,0,0.585652,2.517492,-0.355606,-1373.459351,-717.821167,422.263794
1196,0,0.505435,2.551948,-0.304741,-1369.855957,-717.972717,422.379303
1197,0,0.561774,2.553636,-0.349467,-1366.293457,-717.975464,422.638458
1198,0,0.715554,2.52198,-0.470301,-1363.566284,-718.020569,423.129883
1199,0,0.709138,2.538379,-0.472626,-1360.137085,-718.171021,423.153778
1200,0,0.756997,2.534254,-0.517136,-1356.650269,-718.200562,423.201141
1201,0,0.669296,2.578279,-0.455945,-1352.602417,-718.418762,423.019073
1202,0,0.684859,2.585825,-0.47494,-1349.130615,-718.470337,422.949371
1203,0,0.733754,2.578083,-0.522032,-1345.540161,-718.658325,422.657288
1204,0,0.617375,2.640198,-0.431598,-1342.297119,-718.529907,422.760956
1205,0,0.670885,2.637803,-0.482629,-1338.80835,-718.649719,422.516144
1206,0,0.608637,2.674725,-0.436824,-1335.143677,-718.835938,422.151001
1207,0,0.760755,2.635275,-0.571815,-1331.433228,-719.085876,421.737823
1208,0,0.815041,2.623831,-0.624922,-1327.843628,-719.374146,421.403564
1209,0,0.858449,2.6274,-0.671473,-1324.315674,-719.391052,421.128906
1210,0,0.76459,2.685874,-0.595734,-1320.45752,-719.595398,420.500946
1211,0,0.634926,2.751693,-0.4854,-1316.514526,-719.834778,419.954651
1212,0,0.69026,2.748062,-0.544477,-1312.557373,-719.993835,419.208466
1213,0,0.815286,2.709462,-0.673588,-1308.466797,-720.205994,418.575836
1214,0,0.679501,2.786226,-0.552119,-1304.127686,-720.4552,417.769745
1215,0,0.60983,2.830683,-0.492218,-1299.879028,-720.743958,416.727936
1216,0,0.803223,2.767067,-0.699118,-1295.439087,-720.972229,415.663971
1217,0,0.856132,2.757527,-0.766157,-1290.735596,-721.247009,414.439087
1218,0,0.894558,2.753967,-0.821824,-1285.969604,-721.646729,412.99649
1219,0,0.705456,2.863336,-0.639604,-1281.868774,-721.446411,412.133636
1220,0,0.66975,2.902156,-0.613405,-1276.682739,-721.768433,410.348175
1221,0,0.610006,2.950131,-0.558471,-1271.335083,-722.200012,408.40567
1222,0,0.599476,2.97875,-0.557504,-1265.855713,-722.577087,406.239929
1223,0,0.605061,2.998179,-0.58039,-1259.66272,-723.311646,403.535889
1224,0,0.657374,2.995813,-0.65239,-1253.687866,-723.746765,401.575775
1225,0,0.639338,3.023753,-0.639097,-1246.995972,-724.430054,400.039459
1226,0,0.688689,3.02085,-0.712053,-1241.138184,-724.841003,399.811005
1227,0,0.735829,3.015322,-0.78785,-1235.560303,-725.395203,400.303467
1228,0,0.789127,3.00062,-0.875863,-1230.327515,-725.890503,401.537781
1229,0,0.840242,2.983926,-0.962803,-1225.458984,-726.378479,403.132721
1230,0,0.891187,2.961582,-1.051345,-1220.716431,-726.832458,404.988708
1231,0,0.941545,2.932692,-1.145487,-1216.051758,-727.385681,406.698761
1232,0,0.807895,3.059429,-0.963018,-1211.523438,-728.0495,408.118347
1233,0,0.907013,2.991978,-1.132156,-1207.02063,-728.551819,409.23584
1234,0,0.929233,2.983855,-1.185117,-1202.610352,-729.059814,410.404663
1235,0,0.9371,2.987832,-1.217969,-1198.309937,-729.614502,411.246399
1236,0,0.891229,3.045691,-1.162606,-1193.989136,-730.180542,412.002319
1237,0,0.943142,3.001715,-1.272114,-1189.778442,-730.680603,412.440857
1238,0,0.940322,3.011912,-1.292924,-1185.626587,-731.156677,412.722168
1239,0,0.916592,3.047264,-1.274762,-1181.5448,-731.578613,412.970795
1240,0,0.882757,3.092144,-1.238672,-1177.452148,-731.915283,413.105286
1241,0,0.902494,3.077672,-1.299466,-1173.334229,-732.336365,413.192719
1242,0,0.954453,3.020057,-1.424367,-1169.149292,-732.63269,413.241608
1243,0,0.197027,3.507405,-0.006237,-1165.383667,-732.471802,413.167938
1244,0,0.038043,3.508556,0.31712,-1160.646484,-732.314331,413.034241
1245,0,-0.060949,3.495411,0.518914,-1156.398193,-732.316772,412.719727
1246,0,-0.155997,3.466774,0.723879,-1152.142822,-732.275635,412.328278
1247,0,-0.080777,3.519059,0.581011,-1147.865479,-732.61322,411.583954
1248,0,-0.032942,3.554672,0.498832,-1143.525391,-732.794434,410.854065
1249,0,0.022279,3.590751,0.399719,-1139.022705,-732.854614,410.18866
1250,0,-0.028145,3.591601,0.517107,-1134.483398,-732.993347,409.339172
1251,0,0.056037,3.638659,0.355537,-1129.744385,-732.969238,408.506836
1252,0,-0.08491,3.598736,0.684134,-1124.884644,-732.980164,407.385193
1253,0,-0.019938,3.648716,0.562481,-1119.97644,-733.047607,406.118774
1254,0,-0.091307,3.637186,0.703514,-1115.101196,-733.643616,404.489288
1255,0,-0.250922,3.537493,1.09395,-1110.127197,-734.124512,403.210388
1256,0,-0.39755,3.360917,1.501927,-1104.749512,-733.664368,401.457886
1257,0,-0.309297,3.476353,1.35415,-1099.404785,-734.326111,400.004395
1258,0,-0.385442,3.365021,1.596232,-1094.092529,-734.090698,398.301971
1259,0,-0.292272,3.503901,1.415087,-1088.218506,-734.45813,396.051178
1260,0,-0.234667,3.578753,1.335358,-1081.99646,-734.970154,393.531158
1261,0,-0.161216,3.682491,1.172403,-1075.694702,-735.295837,391.247864
1262,0,-0.085058,3.776217,0.991639,-1068.973877,-735.791748,389.853058
1263,0,-0.097623,3.765362,1.091395,-1062.319458,-736.243652,389.37323
1264,0,-0.115671,3.737906,1.226674,-1055.900024,-736.867493,389.494965
1265,0,-0.147218,3.677291,1.417362,-1049.923706,-737.406799,390.05838
1266,0,-0.085188,3.773443,1.269179,-1044.269409,-737.916565,391.094482
1267,0,-0.130235,3.668755,1.537077,-1038.811646,-738.37384,392.591492
1268,0,-0.038545,3.823994,1.268707,-1033.509399,-738.976807,394.367462
1269,0,-0.075545,3.730718,1.519878,-1028.178223,-739.339111,395.649689
1270,0,0.461406,3.951122,-1.075605,-1023.258179,-740.206848,396.588135
1271,0,0.424902,4.030383,-0.888634,-1018.241516,-740.78302,397.0914
1272,0,0.455601,3.977961,-1.132812,-1013.269165,-741.338562,397.429047
1273,0,-0.011625,3.747177,1.658882,-1008.462097,-741.858337,398.023621
1274,0,0.040084,3.86089,1.489217,-1003.671265,-742.373047,398.51474
1275,0,0.036618,3.818106,1.614594,-998.800781,-742.988525,398.681427
1276,0,0.149257,4.124655,0.893517,-997.486755,-742.826843,399.642517
1277,0,0.203624,4.208991,0.608718,-992.790894,-743.568665,399.803741
1278,0,0.182241,4.183337,0.817536,-988.064941,-744.035034,399.760468
1279,0,0.155538,4.120783,1.112298,-982.916809,-744.689697,399.19397
1280,0,0.189678,4.213493,0.878849,-978.030701,-745.098633,398.803162
1281,0,0.175277,4.159036,1.130771,-973.1203,-745.522461,398.28064
1282,0,0.22537,4.310414,0.646413,-968.42572,-746.07489,397.991669
1283,0,0.258339,4.389524,0.177257,-963.577454,-746.317749,397.398895
1284,0,0.240969,4.377339,0.51155,-958.617737,-746.820312,396.542572
1285,0,0.229149,4.327416,0.869271,-953.671814,-747.34613,395.531647
1286,0,0.251083,4.436088,0.414821,-948.500671,-747.600891,394.624268
1287,0,0.259503,4.485949,0.068398,-943.249878,-748.053284,393.491913
1288,0,0.259957,4.508524,0.119211,-937.804504,-748.444153,392.092987
1289,0,0.261872,4.523616,0.290483,-932.283997,-748.862061,390.54483
1290,0,0.267187,4.543301,0.363702,-926.526489,-749.195557,388.600891
1291,0,0.266865,4.581755,0.23376,-920.7146,-749.645508,386.586395
1292,0,0.255159,4.620845,-0.049534,-914.668396,-750.002075,384.250275
1293,0,0.291644,4.621855,0.421549,-908.410828,-750.523865,381.722992
1294,0,0.283383,4.66959,0.227505,-901.988708,-750.992065,379.366913
1295,0,0.248516,4.704811,-0.199351,-895.667297,-751.369019,377.617584
1296,0,0.174444,4.649864,-0.843266,-889.834656,-751.653503,377.00351
1297,0,0.208078,4.711174,-0.613583,-884.33197,-752.064697,377.508484
1298,0,0.292815,4.771085,0.020242,-879.397522,-752.291809,379.271637
1299,0,0.307082,4.790064,0.091065,-874.930603,-752.395752,382.007385
1300,0,0.356672,4.791453,0.363126,-871.267822,-752.445435,385.447388
1301,0,0.295208,4.839255,-0.103911,-867.736206,-752.551392,389.628235
1302,0,0.189973,4.799776,-0.713949,-864.148987,-752.48645,393.206696
1303,0,0.326093,4.868927,0.023574,-860.730835,-752.572449,396.786377
1304,0,0.219468,4.864855,-0.500533,-856.921814,-752.702271,399.28009
1305,0,0.183228,4.860163,-0.657142,-853.409973,-752.678101,400.838593
1306,0,0.240289,4.906536,-0.385243,-849.887573,-752.733826,401.362976
1307,0,0.233517,4.918234,-0.426095,-846.474243,-752.494507,400.930756
1308,0,0.121573,4.862601,-0.918299,-842.568359,-752.374573,399.684479
1309,0,0.000481,4.753982,-1.366974,-839.127014,-752.530029,397.29541
1310,0,-0.037884,4.722532,-1.500826,-835.568848,-752.787231,394.629425
1311,0,-0.053322,4.719629,-1.546004,-831.868958,-752.961975,391.902344
1312,0,-0.22871,4.453336,-2.114232,-828.41803,-753.111511,389.653259
1313,0,-0.166093,4.603202,-1.869589,-825.135254,-753.308105,388.201935
1314,0,-0.237186,4.520329,-2.058573,-821.444458,-753.178589,387.870117
1315,0,-0.318614,4.404638,-2.271949,-818.614136,-753.469238,388.446411
1316,0,-0.412803,4.253923,-2.500214,-814.825867,-753.590393,389.565186
1317,0,-0.474858,4.179107,-2.612977,-811.061707,-753.94635,391.392212
1318,0,0.413965,5.084164,0.111111,-808.342224,-754.289246,393.099823
1319,0,0.130903,5.050515,-0.795211,-804.873413,-754.477844,395.412628
1320,0,-0.118793,4.877823,-1.494337,-800.979614,-754.792969,397.245514
1321,0,-0.302318,4.680553,-1.959352,-797.28656,-755.227295,398.488678
1322,0,-0.396398,4.597646,-2.129755,-793.747437,-755.443787,398.712433
1323,0,-0.435961,4.582854,-2.180796,-790.495789,-756.150696,398.374084
1324,0,-0.229381,4.906533,-1.57243,-786.893494,-756.614502,397.085693
1325,0,-0.505273,4.590336,-2.219484,-782.000671,-757.431641,394.866302
1326,0,-0.703588,4.300993,-2.626411,-778.235291,-757.90686,392.429535
1327,0,-0.899981,3.948121,-2.996114,-774.275513,-758.355347,390.076111
1328,0,-1.073531,3.557431,-3.302962,-770.772888,-759.416565,387.886475
1329,0,-1.255311,3.117224,-3.543975,-766.416748,-759.662109,386.417297
1330,0,-1.381257,2.776056,-3.674593,-762.158813,-760.233398,385.242371
1331,0,-1.469591,2.592893,-3.726503,-757.425171,-760.829346,384.657471
1332,0,-1.512089,2.688352,-3.704587,-752.575928,-761.542603,384.517365
1333,0,-1.475759,3.152618,-3.550803,-747.420349,-762.288513,384.530853
1334,0,-1.627898,2.717821,-3.703295,-741.593445,-762.8255,384.709015
1335,0,-1.718324,2.551732,-3.743912,-735.975708,-763.442932,384.452087
1336,0,-0.74018,-0.649632,-1.377597,-729.625977,-764.177551,383.563293
1337,0,-0.824535,-0.592671,-1.506277,-723.413818,-764.618347,381.914703
1338,0,-0.897314,-0.538875,-1.602312,-717.560303,-765.427002,379.420105
1339,0,0.606313,-0.65678,1.126348,-710.746094,-765.715271,376.469147
1340,0,0.68821,-0.629407,1.258117,-706.179321,-766.701538,374.473999
1341,0,0.66965,-0.641599,1.233861,-705.242126,-767.511841,375.490906
1342,0,0.661592,-0.65754,1.238743,-706.751038,-768.170471,377.650726
1343,0,0.635475,-0.680593,1.21679,-707.618896,-768.083618,379.179016
1344,0,0.585773,-0.70901,1.138546,-710.024231,-769.121399,380.052582
1345,0,0.598415,-0.716822,1.167245,-711.813354,-769.012146,380.641907
1346,0,0.611787,-0.719095,1.192096,-713.732483,-769.150513,380.970886
1347,0,0.626025,-0.71898,1.212033,-715.512512,-769.378601,381.132263
1348,0,0.6298,-0.723209,1.210195,-717.038879,-769.333435,381.128662
1349,0,0.639115,-0.722237,1.222453,-718.302185,-769.323486,380.724243
1350,0,0.648391,-0.71955,1.237342,-718.998901,-769.403381,380.19754
1351,0,0.638149,-0.723198,1.215951,-719.353088,-769.339539,379.681763
1352,0,0.638671,-0.723042,1.213813,-719.297485,-769.20874,379.147858
1353,0,0.641324,-0.720635,1.216295,-718.739136,-768.912292,378.757141
1354,0,0.652056,-0.711721,1.23202,-718.047974,-768.642456,378.256805
1355,0,0.660398,-0.701814,1.243821,-716.841736,-768.232727,377.773376
1356,0,0.650238,-0.698532,1.218452,-715.521484,-767.887268,376.994659
1357,0,0.635415,-0.695978,1.18429,-713.685181,-767.306091,376.097412
1358,0,0.656696,-0.679133,1.217435,-711.85553,-766.854492,375.224396
1359,0,0.636717,-0.680407,1.1832,-709.856445,-766.048706,375.176117
1360,0,0.644292,-0.673754,1.20928,-709.133057,-765.741089,376.162231
1361,0,0.633752,-0.67331,1.19968,-708.680847,-765.007629,377.384674
1362,0,0.639331,-0.666948,1.212714,-708.68512,-764.453796,378.020386
1363,0,0.629889,-0.666943,1.198888,-708.830688,-763.974792,377.862122
1364,0,0.599495,-0.673505,1.146619,-709.504089,-763.6922,376.90329
1365,0,0.606676,-0.669767,1.168908,-709.392395,-762.973022,375.726868
1366,0,0.628083,-0.669123,1.215889,-709.976868,-762.951538,374.772369
1367,0,0.631875,-0.668284,1.233031,-710.544739,-762.676025,374.256744
1368,0,0.643091,-0.664819,1.255626,-711.067261,-762.596924,374.211578
1369,0,0.657192,-0.659739,1.280964,-711.494995,-762.516235,374.361023
1370,0,0.668603,-0.655136,1.298567,-711.833252,-762.562134,374.569275
1371,0,0.678243,-0.652376,1.314807,-711.828125,-762.658081,374.835236
1372,0,0.665988,-0.651301,1.287774,-711.424255,-762.468262,374.944366
1373,0,0.662462,-0.654409,1.27483,-711.424011,-762.997375,374.919861
1374,0,0.671099,-0.653383,1.285605,-710.606567,-762.996704,375.157349
1375,0,0.6684,-0.657187,1.272588,-710.355103,-763.452759,375.485748
1376,0,0.681521,-0.655019,1.290585,-710.177429,-763.843628,375.994843
1377,0,0.673578,-0.659735,1.273531,-710.27948,-764.231934,376.490051
1378,0,0.66318,-0.666823,1.248821,-710.144592,-764.447327,376.792633
1379,0,0.660941,-0.669646,1.240118,-710.263611,-764.941833,376.996918
1380,0,0.671053,-0.668523,1.255915,-710.180847,-765.306458,377.092316
1381,0,0.681243,-0.666797,1.27033,-710.247437,-765.630005,377.172455
1382,0,0.690055,-0.66576,1.282736,-710.235657,-766.002502,377.292175
1383,0,0.683509,-0.669166,1.269287,-710.212891,-766.170471,377.382111
1384,0,0.679846,-0.670851,1.261766,-710.080811,-766.20282,377.43103
1385,0,0.671056,-0.674056,1.246056,-710.001953,-766.278198,377.407104
1386,0,0.667267,-0.674212,1.239579,-709.959656,-766.336121,377.365936
1387,0,0.655371,-0.684199,1.219005,-710.266174,-766.536743,377.211792
1388,0,0.665311,-0.679478,1.240195,-710.216248,-766.327087,377.094482
1389,0,0.675356,-0.674389,1.260922,-710.220032,-766.146423,376.955139
1390,0,0.683928,-0.668687,1.279971,-710.181763,-765.877136,376.764282
1391,0,0.691012,-0.663967,1.296788,-710.22168,-765.585815,376.674194
1392,0,0.692156,-0.660838,1.303532,-710.118835,-765.411377,376.644318
1393,0,0.599031,-0.686949,1.134616,-709.750488,-764.774475,376.569092
1394,0,0.60839,-0.682649,1.155078,-709.631897,-764.611572,376.495544
1395,0,0.61636,-0.679404,1.171319,-709.668457,-764.511475,376.364197
1396,0,0.624276,-0.675804,1.187868,-709.61322,-764.393494,376.321777
1397,0,0.62967,-0.672309,1.199311,-709.705505,-764.346191,376.266022
1398,0,0.637067,-0.671572,1.211196,-709.637024,-764.342651,376.314819
1399,0,0.640744,-0.670311,1.216494,-709.697998,-764.413086,376.326935
1400,0,0.646337,-0.668389,1.226624,-709.670044,-764.520264,376.386444
1401,0,0.641983,-0.670343,1.217222,-709.775879,-764.626648,376.430298
1402,0,0.649162,-0.668828,1.228238,-709.811646,-764.718811,376.552582
1403,0,0.659297,-0.667321,1.242833,-709.856628,-765.015259,376.55838
1404,0,0.665308,-0.667127,1.250573,-709.901917,-765.187866,376.681335
1405,0,0.673723,-0.664599,1.2641,-709.911987,-765.386108,376.770905
1406,0,0.678865,-0.664461,1.270418,-709.923828,-765.550598,376.886353
1407,0,0.67556,-0.66672,1.263622,-709.984924,-765.710693,376.913483
1408,0,0.684817,-0.664461,1.277333,-709.97821,-765.87561,377.00296
1409,0,0.681151,-0.666414,1.270038,-710.053223,-765.905212,377.016785
1410,0,0.681077,-0.666843,1.270278,-710.06134,-765.968506,377.027832
1411,0,0.673518,-0.669467,1.256311,-710.032349,-765.906616,377.027222
1412,0,0.676663,-0.667336,1.263368,-709.995605,-765.892761,377.055237
1413,0,0.679598,-0.666196,1.269163,-709.961548,-765.789917,376.961975
1414,0,0.640264,-0.685583,1.197203,-710.332947,-766.01709,376.857544
1415,0,0.651138,-0.680524,1.219862,-710.266235,-765.87262,376.700714
1416,0,0.659712,-0.675894,1.238284,-710.222778,-765.648254,376.686157
1417,0,0.667324,-0.672168,1.255087,-710.239441,-765.515137,376.571014
1418,0,0.67515,-0.667699,1.271274,-710.170105,-765.371338,376.556763
1419,0,0.681497,-0.664002,1.286405,-710.144897,-765.149902,376.477386
1420,0,0.608915,-0.683125,1.154485,-709.800354,-764.760437,376.455811
1421,0,0.616854,-0.679678,1.171282,-709.791382,-764.633789,376.37027
1422,0,0.632072,-0.673885,1.198466,-709.770813,-764.605042,376.378357
1423,0,0.646785,-0.668333,1.226001,-709.784363,-764.556885,376.397949
1424,0,0.639711,-0.671946,1.212492,-709.723022,-764.549438,376.440186
1425,0,0.647467,-0.670032,1.225191,-709.717468,-764.736816,376.475555
1426,0,0.645644,-0.669622,1.222267,-709.824524,-764.743713,376.500641
1427,0,0.650343,-0.669831,1.228545,-709.778015,-764.886169,376.553864
1428,0,0.655459,-0.668511,1.235291,-709.889038,-765.006165,376.562073
1429,0,0.664493,-0.66702,1.250139,-709.906982,-765.170715,376.662994
1430,0,0.66955,-0.666032,1.256781,-709.908325,-765.354431,376.745819
1431,0,0.666027,-0.668488,1.249272,-709.895325,-765.466309,376.765076
1432,0,0.66363,-0.670769,1.24159,-709.964294,-765.561768,376.819092
1433,0,0.672704,-0.667523,1.2573,-709.959595,-765.710876,376.883606
1434,0,0.670195,-0.668981,1.253119,-709.99646,-765.733215,376.94812
1435,0,0.678625,-0.665916,1.268672,-709.957825,-765.755737,376.97937
1436,0,0.6736,-0.668224,1.257868,-710.030884,-765.722778,376.915649
1437,0,0.678146,-0.665968,1.266931,-710.007568,-765.704163,376.825928
